TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_11,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SUM(previous.AMT_ANNUITY),SUM(previous.AMT_APPLICATION),SUM(previous.AMT_CREDIT),SUM(previous.AMT_DOWN_PAYMENT),SUM(previous.AMT_GOODS_PRICE),SUM(previous.HOUR_APPR_PROCESS_START),SUM(previous.NFLAG_LAST_APPL_IN_DAY),SUM(previous.RATE_DOWN_PAYMENT),SUM(previous.RATE_INTEREST_PRIMARY),SUM(previous.RATE_INTEREST_PRIVILEGED),SUM(previous.DAYS_DECISION),SUM(previous.SELLERPLACE_AREA),SUM(previous.CNT_PAYMENT),SUM(previous.DAYS_FIRST_DRAWING),SUM(previous.DAYS_FIRST_DUE),SUM(previous.DAYS_LAST_DUE_1ST_VERSION),SUM(previous.DAYS_LAST_DUE),SUM(previous.DAYS_TERMINATION),SUM(previous.NFLAG_INSURED_ON_APPROVAL),COUNT(previous),MIN(previous.AMT_ANNUITY),MIN(previous.AMT_APPLICATION),MIN(previous.AMT_CREDIT),MIN(previous.AMT_DOWN_PAYMENT),MIN(previous.AMT_GOODS_PRICE),MIN(previous.HOUR_APPR_PROCESS_START),MIN(previous.NFLAG_LAST_APPL_IN_DAY),MIN(previous.RATE_DOWN_PAYMENT),MIN(previous.RATE_INTEREST_PRIMARY),MIN(previous.RATE_INTEREST_PRIVILEGED),MIN(previous.DAYS_DECISION),MIN(previous.SELLERPLACE_AREA),MIN(previous.CNT_PAYMENT),MIN(previous.DAYS_FIRST_DRAWING),MIN(previous.DAYS_FIRST_DUE),MIN(previous.DAYS_LAST_DUE_1ST_VERSION),MIN(previous.DAYS_LAST_DUE),MIN(previous.DAYS_TERMINATION),MIN(previous.NFLAG_INSURED_ON_APPROVAL),MAX(previous.AMT_ANNUITY),MAX(previous.AMT_APPLICATION),MAX(previous.AMT_CREDIT),MAX(previous.AMT_DOWN_PAYMENT),MAX(previous.AMT_GOODS_PRICE),MAX(previous.HOUR_APPR_PROCESS_START),MAX(previous.NFLAG_LAST_APPL_IN_DAY),MAX(previous.RATE_DOWN_PAYMENT),MAX(previous.RATE_INTEREST_PRIMARY),MAX(previous.RATE_INTEREST_PRIVILEGED),MAX(previous.DAYS_DECISION),MAX(previous.SELLERPLACE_AREA),MAX(previous.CNT_PAYMENT),MAX(previous.DAYS_FIRST_DRAWING),MAX(previous.DAYS_FIRST_DUE),MAX(previous.DAYS_LAST_DUE_1ST_VERSION),MAX(previous.DAYS_LAST_DUE),MAX(previous.DAYS_TERMINATION),MAX(previous.NFLAG_INSURED_ON_APPROVAL),MEAN(previous.AMT_ANNUITY),MEAN(previous.AMT_APPLICATION),MEAN(previous.AMT_CREDIT),MEAN(previous.AMT_DOWN_PAYMENT),MEAN(previous.AMT_GOODS_PRICE),MEAN(previous.HOUR_APPR_PROCESS_START),MEAN(previous.NFLAG_LAST_APPL_IN_DAY),MEAN(previous.RATE_DOWN_PAYMENT),MEAN(previous.RATE_INTEREST_PRIMARY),MEAN(previous.RATE_INTEREST_PRIVILEGED),MEAN(previous.DAYS_DECISION),MEAN(previous.SELLERPLACE_AREA),MEAN(previous.CNT_PAYMENT),MEAN(previous.DAYS_FIRST_DRAWING),MEAN(previous.DAYS_FIRST_DUE),MEAN(previous.DAYS_LAST_DUE_1ST_VERSION),MEAN(previous.DAYS_LAST_DUE),MEAN(previous.DAYS_TERMINATION),MEAN(previous.NFLAG_INSURED_ON_APPROVAL),MODE(previous.NAME_CONTRACT_TYPE),MODE(previous.WEEKDAY_APPR_PROCESS_START),MODE(previous.FLAG_LAST_APPL_PER_CONTRACT),MODE(previous.NAME_CASH_LOAN_PURPOSE),MODE(previous.NAME_CONTRACT_STATUS),MODE(previous.NAME_PAYMENT_TYPE),MODE(previous.CODE_REJECT_REASON),MODE(previous.NAME_TYPE_SUITE),MODE(previous.NAME_CLIENT_TYPE),MODE(previous.NAME_GOODS_CATEGORY),MODE(previous.NAME_PORTFOLIO),MODE(previous.NAME_PRODUCT_TYPE),MODE(previous.CHANNEL_TYPE),MODE(previous.NAME_SELLER_INDUSTRY),MODE(previous.NAME_YIELD_GROUP),MODE(previous.PRODUCT_COMBINATION),SUM(bureau.DAYS_CREDIT),SUM(bureau.CREDIT_DAY_OVERDUE),SUM(bureau.DAYS_CREDIT_ENDDATE),SUM(bureau.DAYS_ENDDATE_FACT),SUM(bureau.AMT_CREDIT_MAX_OVERDUE),SUM(bureau.CNT_CREDIT_PROLONG),SUM(bureau.AMT_CREDIT_SUM),SUM(bureau.AMT_CREDIT_SUM_DEBT),SUM(bureau.AMT_CREDIT_SUM_LIMIT),SUM(bureau.AMT_CREDIT_SUM_OVERDUE),SUM(bureau.DAYS_CREDIT_UPDATE),SUM(bureau.AMT_ANNUITY),COUNT(bureau),MIN(bureau.DAYS_CREDIT),MIN(bureau.CREDIT_DAY_OVERDUE),MIN(bureau.DAYS_CREDIT_ENDDATE),MIN(bureau.DAYS_ENDDATE_FACT),MIN(bureau.AMT_CREDIT_MAX_OVERDUE),MIN(bureau.CNT_CREDIT_PROLONG),MIN(bureau.AMT_CREDIT_SUM),MIN(bureau.AMT_CREDIT_SUM_DEBT),MIN(bureau.AMT_CREDIT_SUM_LIMIT),MIN(bureau.AMT_CREDIT_SUM_OVERDUE),MIN(bureau.DAYS_CREDIT_UPDATE),MIN(bureau.AMT_ANNUITY),MAX(bureau.DAYS_CREDIT),MAX(bureau.CREDIT_DAY_OVERDUE),MAX(bureau.DAYS_CREDIT_ENDDATE),MAX(bureau.DAYS_ENDDATE_FACT),MAX(bureau.AMT_CREDIT_MAX_OVERDUE),MAX(bureau.CNT_CREDIT_PROLONG),MAX(bureau.AMT_CREDIT_SUM),MAX(bureau.AMT_CREDIT_SUM_DEBT),MAX(bureau.AMT_CREDIT_SUM_LIMIT),MAX(bureau.AMT_CREDIT_SUM_OVERDUE),MAX(bureau.DAYS_CREDIT_UPDATE),MAX(bureau.AMT_ANNUITY),MEAN(bureau.DAYS_CREDIT),MEAN(bureau.CREDIT_DAY_OVERDUE),MEAN(bureau.DAYS_CREDIT_ENDDATE),MEAN(bureau.DAYS_ENDDATE_FACT),MEAN(bureau.AMT_CREDIT_MAX_OVERDUE),MEAN(bureau.CNT_CREDIT_PROLONG),MEAN(bureau.AMT_CREDIT_SUM),MEAN(bureau.AMT_CREDIT_SUM_DEBT),MEAN(bureau.AMT_CREDIT_SUM_LIMIT),MEAN(bureau.AMT_CREDIT_SUM_OVERDUE),MEAN(bureau.DAYS_CREDIT_UPDATE),MEAN(bureau.AMT_ANNUITY),MODE(bureau.CREDIT_ACTIVE),MODE(bureau.CREDIT_CURRENCY),MODE(bureau.CREDIT_TYPE)
1,0,1,0,1,0,202500.0,406597.5,24700.5,351000.0,6,5,4,3,1,0.018801,-9461,-637,-3648.0,-2120,,1,1,0,1,1,0,8,1.0,2,2,6,10,0,0,0,0,0,0,5,0.08303696739132256,0.2629485927471776,0.13937578009978951,0.0247,0.0369,0.9722,0.6192,0.0143,0.0,0.069,0.0833,0.125,0.0369,0.0202,0.019,0.0,0.0,0.0252,0.0383,0.9722,0.6341,0.0144,0.0,0.069,0.0833,0.125,0.0377,0.022000000000000002,0.0198,0.0,0.0,0.025,0.0369,0.9722,0.6243,0.0144,0.0,0.069,0.0833,0.125,0.0375,0.0205,0.0193,0.0,0.0,3,0,0.0149,5,0,2.0,2.0,2.0,2.0,-1134.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,9251.775,179055.0,179055.0,0.0,179055.0,9.0,1.0,0.0,0.0,0.0,-606.0,500.0,24.0,365243.0,-565.0,125.0,-25.0,-17.0,0.0,1.0,9251.775,179055.0,179055.0,0.0,179055.0,9.0,1.0,0.0,,,-606.0,500.0,24.0,365243.0,-565.0,125.0,-25.0,-17.0,0.0,9251.775,179055.0,179055.0,0.0,179055.0,9.0,1.0,0.0,,,-606.0,500.0,24.0,365243.0,-565.0,125.0,-25.0,-17.0,0.0,9251.775,179055.0,179055.0,0.0,179055.0,9.0,1.0,0.0,,,-606.0,500.0,24.0,365243.0,-565.0,125.0,-25.0,-17.0,0.0,1,2,1,14,0,2,6,7,0,18,3,0,7,0,3,15,-6992.0,0.0,-2094.0,-4185.0,8405.145,0.0,865055.565,245781.0,31988.565,0.0,-3999.0,0.0,8.0,-1437.0,0.0,-1072.0,-1185.0,0.0,0.0,0.0,0.0,0.0,0.0,-1185.0,0.0,-103.0,0.0,780.0,-36.0,5043.645,0.0,450000.0,245781.0,31988.565,0.0,-7.0,0.0,-874.0,0.0,-349.0,-697.5,1681.029,0.0,108131.945625,49156.2,7997.14125,0.0,-499.875,0.0,1,0,2
1,0,0,0,1,0,112500.0,979992.0,27076.5,702000.0,6,5,4,4,1,0.018029,-18724,-2628,-6573.0,-1827,,1,1,0,1,0,0,2,1.0,3,2,1,9,0,0,0,0,0,0,5,,0.5484771599678789,0.190705947811054,0.0165,0.0089,0.9732,,,0.0,0.069,0.0417,,0.0265,,0.0094,,0.0,0.0168,0.0092,0.9732,,,0.0,0.069,0.0417,,0.0271,,0.0083,,0.0,0.0167,0.0089,0.9732,,,0.0,0.069,0.0417,,0.027000000000000003,,0.0096,,0.0,0,0,0.0085,6,1,10.0,1.0,10.0,0.0,-161.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,2,16,4,3,8,7,4,21,5,1,8,10,5,17,-4057.0,0.0,2343.0,-1796.0,0.0,0.0,3970651.5,1125000.0,0.0,0.0,-1864.0,0.0,7.0,-1365.0,0.0,-269.0,-991.0,,0.0,90000.0,0.0,,0.0,-989.0,,-75.0,0.0,1021.0,-73.0,,0.0,1350000.0,1125000.0,,0.0,-9.0,,-579.5714285714286,0.0,468.6,-449.0,,0.0,567235.9285714285,562500.0,,0.0,-266.2857142857143,,1,0,2
1,0,0,0,0,0,135000.0,288873.0,16258.5,238500.0,6,5,4,0,1,0.007305,-13384,-3597,-45.0,-4409,,1,1,1,1,1,0,14,2.0,3,3,4,11,0,0,0,0,0,0,42,0.4682080567974757,0.6742032101473874,0.3996756156233169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1.0,0.0,1.0,0.0,-1480.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,28739.295,178011.0,278577.0,13131.0,178011.0,53.0,5.0,0.3491714190074912,0.0,0.0,-5333.0,473.0,40.0,1460744.0,-4979.0,361529.0,361529.0,361546.0,3.0,5.0,4500.0,0.0,30339.0,0.0,33250.5,8.0,1.0,0.0,,,-2426.0,4.0,0.0,-228.0,-2395.0,-2065.0,-2065.0,-2062.0,0.0,7801.155,67500.0,90000.0,9000.0,67500.0,14.0,1.0,0.2491628709885401,,,-416.0,400.0,12.0,365243.0,-185.0,365243.0,365243.0,365243.0,1.0,5747.8589999999995,35602.2,55715.4,4377.0,44502.75,10.6,1.0,0.11639047300249707,,,-1066.6,94.6,8.0,292148.8,-995.8,72305.8,72305.8,72309.2,0.6,1,1,1,14,0,0,6,0,2,13,3,0,0,2,1,13,-5734.0,0.0,-703.0,-2023.0,0.0,0.0,851747.85,552442.5,8819.235,0.0,-2620.0,0.0,7.0,-2179.0,0.0,-1469.0,-1469.0,0.0,0.0,21375.0,0.0,0.0,0.0,-1469.0,,-27.0,0.0,967.0,-554.0,0.0,0.0,414000.0,383112.0,8819.235,0.0,-8.0,,-819.1428571428571,0.0,-117.16666666666667,-1011.5,0.0,0.0,121678.26428571428,92073.75,1763.8470000000002,0.0,-374.2857142857143,,0,0,3
1,0,0,0,1,0,81000.0,252000.0,14593.5,252000.0,6,1,4,1,1,0.028663,-24794,365243,-5391.0,-4199,,1,0,0,1,0,0,18,2.0,2,2,4,10,0,0,0,0,0,0,57,,0.0239523667712844,0.7209441499436497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,2,16,4,3,8,7,4,21,5,1,8,10,5,17,-2922.0,0.0,-2610.0,-1647.0,0.0,0.0,65610.0,0.0,0.0,0.0,-1647.0,0.0,1.0,-2922.0,0.0,-2610.0,-1647.0,,0.0,65610.0,,,0.0,-1647.0,,-2922.0,0.0,-2610.0,-1647.0,,0.0,65610.0,,,0.0,-1647.0,,-2922.0,0.0,-2610.0,-1647.0,,0.0,65610.0,,,0.0,-1647.0,,1,0,2
1,0,1,1,1,0,315000.0,953460.0,64107.0,900000.0,1,0,2,3,5,0.030755,-10199,-2015,-4802.0,-1038,2.0,1,1,0,1,0,0,18,1.0,2,2,3,13,0,0,0,0,1,1,21,,0.4323402118056743,0.07749854649006513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-591.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,49047.21,316957.5,462357.0,42484.5,316957.5,73.0,4.0,0.5909299604725011,0.0,0.0,-3534.0,1504.0,28.0,1460972.0,362399.0,363149.0,362849.0,-2539.0,0.0,4.0,4479.075,0.0,38250.0,0.0,60736.5,14.0,1.0,0.0,,,-1941.0,34.0,0.0,365243.0,-1910.0,-1580.0,-1820.0,-1813.0,0.0,20723.58,135085.5,180000.0,30370.5,135085.5,21.0,1.0,0.4820168237559542,,,-411.0,1350.0,12.0,365243.0,365243.0,365243.0,365243.0,-98.0,0.0,12261.8025,79239.375,115589.25,14161.5,105652.5,18.25,1.0,0.1969766534908337,,,-883.5,376.0,7.0,365243.0,90599.75,90787.25,90712.25,-634.75,0.0,1,4,1,14,0,0,6,6,1,13,3,0,4,2,0,1,-576.0,0.0,31863.0,0.0,0.0,0.0,130500.0,85648.5,0.0,0.0,-109.0,0.0,2.0,-305.0,0.0,793.0,,,0.0,18000.0,0.0,0.0,0.0,-56.0,0.0,-271.0,0.0,31070.0,,,0.0,112500.0,85648.5,0.0,0.0,-53.0,0.0,-288.0,0.0,15931.5,,,0.0,65250.0,42824.25,0.0,0.0,-54.5,0.0,0,0,3
1,0,0,0,1,1,157500.0,723996.0,30802.5,585000.0,6,0,2,2,1,0.007273999999999998,-10526,-267,-387.0,-3190,,1,1,0,1,1,0,14,2.0,2,2,3,12,0,1,1,0,1,1,46,,0.2820694905045227,0.1206410299309233,0.1485,0.0604,0.9881,0.8368,0.0882,0.04,0.0345,0.3333,0.375,0.1368,0.1202,0.1012,0.0039,0.0027,0.1513,0.0627,0.9881,0.8432,0.08900000000000001,0.0403,0.0345,0.3333,0.375,0.1399,0.1313,0.1055,0.0039,0.0029,0.1499,0.0604,0.9881,0.8390000000000001,0.0888,0.04,0.0345,0.3333,0.375,0.1392,0.1223,0.10300000000000001,0.0039,0.0028,3,0,0.1284,5,0,0.0,0.0,0.0,0.0,-56.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23766.66,209983.5,229684.5,0.0,209983.5,38.0,2.0,0.0,0.0,0.0,-524.0,47.0,28.0,730486.0,-457.0,323.0,365136.0,365138.0,0.0,2.0,11245.95,99013.5,99013.5,0.0,99013.5,19.0,1.0,0.0,,,-468.0,20.0,10.0,365243.0,-437.0,73.0,-107.0,-105.0,0.0,12520.71,110970.0,130671.0,0.0,110970.0,19.0,1.0,0.0,,,-56.0,27.0,18.0,365243.0,-20.0,250.0,365243.0,365243.0,0.0,11883.33,104991.75,114842.25,0.0,104991.75,19.0,1.0,0.0,,,-262.0,23.5,14.0,365243.0,-228.5,161.5,182568.0,182569.0,0.0,1,1,1,14,0,0,6,7,0,13,3,0,4,2,1,13,-96.0,0.0,0.0,0.0,0.0,0.0,225000.0,156483.0,68517.0,0.0,-14.0,0.0,1.0,-96.0,0.0,,,0.0,0.0,225000.0,156483.0,68517.0,0.0,-14.0,,-96.0,0.0,,,0.0,0.0,225000.0,156483.0,68517.0,0.0,-14.0,,-96.0,0.0,,,0.0,0.0,225000.0,156483.0,68517.0,0.0,-14.0,,0,0,3
1,0,1,0,1,0,292500.0,675000.0,36747.0,675000.0,6,5,1,1,1,0.035792000000000004,-16667,-200,-5239.0,-114,,1,1,1,1,1,0,10,2.0,2,2,0,18,1,1,0,1,1,0,5,0.3203218651732389,0.6319612327366237,0.28961123838200553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-106.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,51281.37,450792.0,450792.0,0.0,450792.0,42.0,3.0,0.0,0.0,0.0,-120.0,215.0,20.0,365243.0,365243.0,300.0,365243.0,365243.0,0.0,3.0,24075.63,79591.5,79591.5,0.0,79591.5,14.0,1.0,0.0,,,-106.0,15.0,10.0,365243.0,365243.0,300.0,365243.0,365243.0,0.0,27205.74,196929.0,196929.0,0.0,196929.0,14.0,1.0,0.0,,,-7.0,100.0,10.0,365243.0,365243.0,300.0,365243.0,365243.0,0.0,25640.685,150264.0,150264.0,0.0,150264.0,14.0,1.0,0.0,,,-40.0,71.66666666666667,10.0,365243.0,365243.0,300.0,365243.0,365243.0,0.0,1,0,1,14,0,0,6,7,1,13,3,0,4,2,1,13,-105.0,0.0,1564.0,0.0,0.0,0.0,373500.0,371403.0,0.0,0.0,-25.0,22320.0,1.0,-105.0,0.0,1564.0,,,0.0,373500.0,371403.0,,0.0,-25.0,22320.0,-105.0,0.0,1564.0,,,0.0,373500.0,371403.0,,0.0,-25.0,22320.0,-105.0,0.0,1564.0,,,0.0,373500.0,371403.0,,0.0,-25.0,22320.0,0,0,3
1,0,0,0,1,1,202500.0,436032.0,28516.5,360000.0,6,0,1,0,1,0.032561,-10127,-111,-1724.0,-337,,1,1,0,1,1,0,18,3.0,1,1,6,14,0,0,0,0,0,0,5,,0.5002314931327102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,0,0.0,0.0,0.0,0.0,-130.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,45848.115,371534.4,391379.4,11776.5,371534.4,72.0,4.0,0.2014044319868501,0.0,0.0,-4758.0,3332.0,42.0,1095729.0,-4461.0,-3591.0,361286.0,361296.0,1.0,4.0,4359.555,36760.5,36360.0,0.0,36760.5,15.0,1.0,0.0,,,-2375.0,32.0,10.0,365243.0,-2344.0,-2074.0,-2134.0,-2131.0,0.0,18038.115,134955.0,146830.5,8100.0,134955.0,21.0,1.0,0.10139462275595512,,,-129.0,1300.0,12.0,365243.0,-24.0,246.0,365243.0,365243.0,1.0,11462.02875,92883.6,97844.85,2944.125,92883.6,18.0,1.0,0.050351107996712524,,,-1189.5,833.0,10.5,365243.0,-1487.0,-1197.0,120428.66666666667,120432.0,0.3333333333333333,1,3,1,14,0,0,6,3,1,13,3,0,4,2,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,7
1,0,0,0,1,0,135000.0,495216.0,26995.5,427500.0,6,5,4,1,1,0.008019,-12824,-154,-6764.0,-126,,1,1,0,1,0,0,8,2.0,2,2,4,10,0,0,0,0,0,0,42,,0.04402082293195103,0.24318648044201235,0.0577,0.0854,0.9826,0.762,0.015,0.0,0.1379,0.1667,0.2083,0.053,0.0454,0.0544,0.0077,0.0487,0.0588,0.0886,0.9826,0.7713,0.0151,0.0,0.1379,0.1667,0.2083,0.0542,0.0496,0.0567,0.0078,0.0515,0.0583,0.0854,0.9826,0.7652,0.0151,0.0,0.1379,0.1667,0.2083,0.0539,0.0462,0.0554,0.0078,0.0497,3,0,0.0616,5,0,0.0,0.0,0.0,0.0,-309.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11689.11,101880.0,114691.5,0.0,101880.0,46.0,3.0,0.0,0.0,0.0,-327.0,48.0,12.0,365243.0,-278.0,52.0,365243.0,365243.0,0.0,3.0,11689.11,0.0,0.0,0.0,101880.0,13.0,1.0,0.0,,,-309.0,-1.0,12.0,365243.0,-278.0,52.0,365243.0,365243.0,0.0,11689.11,101880.0,114691.5,0.0,101880.0,19.0,1.0,0.0,,,-5.0,50.0,12.0,365243.0,-278.0,52.0,365243.0,365243.0,0.0,11689.11,33960.0,38230.5,0.0,101880.0,15.333333333333334,1.0,0.0,,,-109.0,16.0,12.0,365243.0,-278.0,52.0,365243.0,365243.0,0.0,0,0,1,15,0,2,6,7,2,20,4,0,3,9,0,2,-8230.0,0.0,50.0,-5840.0,2664.0,0.0,470267.37,162940.5,0.0,0.0,-5811.0,0.0,6.0,-2586.0,0.0,-2312.0,-2311.0,0.0,0.0,14173.2,0.0,0.0,0.0,-2310.0,,-282.0,0.0,3370.0,-281.0,2664.0,0.0,189000.0,162940.5,0.0,0.0,-6.0,,-1371.6666666666667,0.0,8.333333333333334,-1168.0,532.8,0.0,78377.895,32588.1,0.0,0.0,-968.5,,1,0,2
1,0,0,0,1,0,157500.0,1710000.0,66262.5,1710000.0,6,5,4,1,1,0.004849,-23127,-9274,-817.0,-4173,,1,1,0,1,0,0,11,2.0,2,2,6,10,0,0,0,0,0,0,33,,0.12633206269157227,,0.033,,0.9757,,,,,,,,,,,,0.0336,,0.9757,,,,,,,,,,,,0.0333,,0.9757,,,,,,,,,,,,0,0,0.0195,5,0,0.0,0.0,0.0,0.0,-1246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,210220.60499999998,4360500.0,4931626.5,0.0,4360500.0,119.0,10.0,0.0,0.0,0.0,-9655.0,117.0,318.0,1458188.0,-7005.0,367150.0,1094332.0,1094345.0,3.0,10.0,3375.0,0.0,0.0,0.0,54000.0,10.0,1.0,0.0,,,-2808.0,-1.0,0.0,-2784.0,-2732.0,-700.0,-730.0,-724.0,0.0,55956.06,1192500.0,1331019.0,0.0,1192500.0,16.0,1.0,0.0,,,-37.0,123.0,60.0,365243.0,-458.0,365243.0,365243.0,365243.0,1.0,26277.575624999998,436050.0,493162.65,0.0,622928.5714285715,11.9,1.0,0.0,,,-965.5,11.7,39.75,291637.6,-1401.0,73430.0,218866.4,218869.0,0.6,0,4,1,15,0,0,6,6,2,20,2,3,5,9,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,7
